Job Title,Salary Estimate,salary_min,salary_max,salary_avg,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Easy Apply
SAP Master Data Analyst,113-132 ,113,132,122.5,-1.0,DT Professional Services,"Los Angeles, CA","Canoga Park, CA",1 to 50 employees,2013,Company - Public,-1,-1,Less than $1 million (USD),-1,0
Business Analyst Asset Data Management,113-132 ,113,132,122.5,4.0,"NRC INC
4.0","Los Angeles, CA","Boca Raton, FL",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Sr Digital Marketing Data Analyst (PAID SOCIAL),113-132 ,113,132,122.5,5.0,"LaBine & Associates
5.0","Santa Monica, CA","San Mateo, CA",1 to 50 employees,2013,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
19-0574 - Service Operations Data Analyst,113-132 ,113,132,122.5,3.3,"Quinn Company CAT
3.3","City of Industry, CA","City of Industry, CA",501 to 1000 employees,1919,Company - Private,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance",Unknown / Non-Applicable,"John Deere, Bobcat Company",0
Discovery Data Analyst,113-132 ,113,132,122.5,2.9,"NTT DATA, Inc.
2.9","Burbank, CA","Singapore, Singapore",201 to 500 employees,-1,Company - Private,Accounting,Accounting & Legal,Unknown / Non-Applicable,-1,0
"Analyst, Financial Master Data",113-132 ,113,132,122.5,5.0,"WB Technology
5.0","Burbank, CA","Bishnupur , India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Data Analyst-HEDIS & Star,113-132 ,113,132,122.5,3.2,"SCAN Health Plan
3.2","Long Beach, CA","Long Beach, CA",501 to 1000 employees,1977,Nonprofit Organization,Insurance Carriers,Insurance,$2 to $5 billion (USD),-1,0
Music Copyright Data Analyst,113-132 ,113,132,122.5,3.3,"AppleOne
3.3","Woodland Hills, CA","Glendale, CA",1001 to 5000 employees,1964,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),"Kelly, Manpower",0
Sr. Data Analyst,113-132 ,113,132,122.5,3.8,"Login Consulting Services
3.8","El Segundo, CA","El Segundo, CA",51 to 200 employees,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),-1,0
Sr. Data Analyst,113-132 ,113,132,122.5,-1.0,Shapestone Inc.,"Burbank, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Sr. Data Governance Analyst,113-132 ,113,132,122.5,4.0,"Lorven Technologies Inc
4.0","Arcadia, CA","Plainsboro, NJ",1 to 50 employees,-1,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),-1,0
"Data Analyst - Health, Senior",113-132 ,113,132,122.5,4.1,"Blue Shield of California
4.1","Woodland Hills, CA","Oakland, CA",5001 to 10000 employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),-1,0
Data Analyst-HEDIS & Star,113-132 ,113,132,122.5,-1.0,SCAN Healthplan,"Long Beach, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Data Entry Clerk and Analyst - Financial,113-132 ,113,132,122.5,2.8,"Information Technology Partners
2.8","Burbank, CA","Chicago, IL",51 to 200 employees,1991,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1,0
"Analyst, Financial Master Data",113-132 ,113,132,122.5,3.9,"Warner Bros. Entertainment
3.9","Burbank, CA","Burbank, CA",5001 to 10000 employees,1923,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),NBCUniversal,0
Senior Clinical Data Analyst,113-132 ,113,132,122.5,3.4,"Providence Health & Services
3.4","Gardena, CA","Renton, WA",10000+ employees,1855,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,0
Sr. Data Analyst (Pharmacy),113-132 ,113,132,122.5,3.1,"Molina Healthcare
3.1","Long Beach, CA","Long Beach, CA",10000+ employees,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),-1,0
"Sr Analyst, Data",113-132 ,113,132,122.5,3.1,"Molina Healthcare
3.1","Long Beach, CA","Long Beach, CA",10000+ employees,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),-1,0
Systems and Data Analyst,113-132 ,113,132,122.5,2.4,"To Help Everyone Health & Wellness Centers
2.4","Los Angeles, CA","Los Angeles, CA",201 to 500 employees,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1,0
"Analyst, Financial Master Data",113-132 ,113,132,122.5,3.7,"Turner Broadcasting
3.7","Burbank, CA","New York, NY",10000+ employees,2003,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$10+ billion (USD),"Walt Disney Company, NBCUniversal",0
Copyright Data Analyst,113-132 ,113,132,122.5,3.3,"AppleOne
3.3","Woodland Hills, CA","Glendale, CA",1001 to 5000 employees,1964,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),"Kelly, Manpower",0
LIMS Master Data Analyst,113-132 ,113,132,122.5,4.6,"USDM Life Sciences
4.6","Santa Monica, CA","Santa Barbara, CA",201 to 500 employees,1999,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0
Data Analyst *Temp-Hire*,113-132 ,113,132,122.5,2.9,"SkillsetGroup - Professional Staffing Solutions
2.9","Pico Rivera, CA","San Clemente, CA",1 to 50 employees,2013,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
"QM DATA ANALYST II, WHITTIER, FULL TIME DAYS",113-132 ,113,132,122.5,3.6,"PIH Health
3.6","Whittier, CA","Whittier, CA",5001 to 10000 employees,1959,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),"Adventist Health, Providence Health & Services",0
Radar Telemetry Data Analyst - RT,113-132 ,113,132,122.5,-1.0,KLM Careers,"Anaheim, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Sr. Data Analyst — US Safety,113-132 ,113,132,122.5,3.8,"TikTok
3.8","Los Angeles, CA","Los Angeles, CA",1001 to 5000 employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0
Data Analyst - Marketing Analytics,113-132 ,113,132,122.5,3.4,"Mercury Insurance Group
3.4","Brea, CA","Los Angeles, CA",1001 to 5000 employees,1961,Company - Public,Insurance Carriers,Insurance,$2 to $5 billion (USD),-1,0
Radar Telemetry Data Analyst,42-63 ,42,63,52.5,-1.0,TopTalentFetch,"Anaheim, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Radar Telemetry Data Analyst,42-63 ,42,63,52.5,-1.0,Stark HR Consulting LLC,"Anaheim, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Senior Healthcare Data Analyst,42-63 ,42,63,52.5,-1.0,"AlphaProTemps, A.P.R., Inc.","San Fernando, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Radar Telemetry Data Analyst,42-63 ,42,63,52.5,-1.0,Devotion Business Solutions,"Anaheim, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Data Analyst,60-66 ,60,66,63.0,3.9,"Wintrust Financial
3.9","Chicago, IL","Rosemont, IL",1001 to 5000 employees,1991,Company - Public,Banks & Credit Unions,Finance,$500 million to $1 billion (USD),"J.P. Morgan, Bank of America",0
Data Analyst,60-66 ,60,66,63.0,3.7,"NCSA - Next College Student Athlete
3.7","Chicago, IL","Chicago, IL",501 to 1000 employees,2000,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,-1,0
Data Analyst,60-66 ,60,66,63.0,3.7,"Riskonnect
3.7","Chicago, IL","Kennesaw, GA",201 to 500 employees,2007,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1,0
Data Transformation Analyst,60-66 ,60,66,63.0,5.0,"Centric Consulting
5.0","Chicago, IL","Dayton, OH",501 to 1000 employees,1999,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"Accenture, West Monroe, Slalom",0
Data Analyst,60-66 ,60,66,63.0,3.2,"GoHealth
3.2","Chicago, IL","Chicago, IL",501 to 1000 employees,2001,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"eHealth, Anthem",1
Jr. Data Analyst,60-66 ,60,66,63.0,3.4,"Kelly
3.4","Downers Grove, IL","Troy, MI",5001 to 10000 employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),"Adecco, ManpowerGroup, Allegis Corporation",0
Urgent Need - Data Analyst,60-66 ,60,66,63.0,3.4,"Kelly
3.4","Chicago, IL","Troy, MI",5001 to 10000 employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),"Adecco, ManpowerGroup, Allegis Corporation",0
Data Analyst,60-66 ,60,66,63.0,3.8,"Undertone
3.8","Chicago, IL","New York, NY",201 to 500 employees,2001,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"DoubleClick, Specific Media, Collective",1
Business Systems & Data Analyst,60-66 ,60,66,63.0,2.8,"Mike's Hard Lemonade
2.8","Chicago, IL","Chicago, IL",201 to 500 employees,1999,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,"Anheuser-Busch InBev, The Boston Beer Company",0
Healthcare Data Analyst - Remote,60-66 ,60,66,63.0,3.3,"Allscripts
3.3","Chicago, IL","Chicago, IL",5001 to 10000 employees,1986,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Cerner, Epic, Athena Health Care Systems",0
Junior Data Analyst,60-66 ,60,66,63.0,3.7,"Circle Logistics
3.7","Chicago, IL","Fort Wayne, IN",201 to 500 employees,2011,Company - Private,Transportation Management,Transportation & Logistics,$100 to $500 million (USD),"Redwood Logistics, Coyote Logistics, Echo Global Logistics",0
Data Analyst,60-66 ,60,66,63.0,4.0,"University of Chicago
4.0","Chicago, IL","Chicago, IL",10000+ employees,1890,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),-1,0
Product Data Analyst,60-66 ,60,66,63.0,3.9,"Mondo
3.9","Chicago, IL","New York, NY",51 to 200 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",0
Entry Level / Jr. Data Analyst,60-66 ,60,66,63.0,-1.0,KesarWeb,"Chicago, IL","Langhorne, PA",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Data Analyst (Junior),60-66 ,60,66,63.0,4.6,"Swoon
4.6","Downers Grove, IL","Chicago, IL",201 to 500 employees,2010,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),-1,0
Data Analyst,60-66 ,60,66,63.0,4.6,"Swoon
4.6","Downers Grove, IL","Chicago, IL",201 to 500 employees,2010,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),-1,0
Associate Marketing Data Analyst,60-66 ,60,66,63.0,4.1,"Bosch Group
4.1","Broadview, IL","Farmington Hills, MI",10000+ employees,1886,Company - Private,Miscellaneous Manufacturing,Manufacturing,$10+ billion (USD),"Continental, FCA Fiat Chrysler Automobiles",0
Outsights Data Analyst,60-66 ,60,66,63.0,3.3,"Tempus
3.3","Chicago, IL","Washington, DC",51 to 200 employees,1999,Company - Private,Financial Transaction Processing,Finance,$1 to $2 billion (USD),-1,0
Business Data Analyst,60-66 ,60,66,63.0,3.3,"Feeding America
3.3","Chicago, IL","Chicago, IL",51 to 200 employees,1979,Nonprofit Organization,Social Assistance,Non-Profit,$2 to $5 billion (USD),-1,0
Data Analyst,60-66 ,60,66,63.0,4.7,"CRS Group
4.7","Chicago, IL","Itasca, IL",51 to 200 employees,1994,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),-1,0
Data Analyst,60-66 ,60,66,63.0,4.3,"Peterson Technology Partners
4.3","Chicago, IL","Park Ridge, IL",201 to 500 employees,1997,Contract,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0
Data Analyst,60-66 ,60,66,63.0,3.2,"BMO
3.2","Chicago, IL","Chicago, IL",10000+ employees,1882,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$2 to $5 billion (USD),"J.P. Morgan, Bank of America, U.S. Bank",0
Data Analyst - Excel,60-66 ,60,66,63.0,3.3,"AppleOne
3.3","Downers Grove, IL","Glendale, CA",1001 to 5000 employees,1964,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),"Kelly, Manpower",0
Associate Marketing Data Analyst,60-66 ,60,66,63.0,3.1,"Robert Bosch Tool Corporation
3.1","Broadview, IL","Mount Prospect, IL",1001 to 5000 employees,1971,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),"Stanley Black & Decker, Milwaukee Tool",0
Data Analyst,60-66 ,60,66,63.0,3.5,"Chicago Public Schools
3.5","Chicago, IL","Chicago, IL",10000+ employees,1883,School / School District,K-12 Education,Education,Unknown / Non-Applicable,-1,0
Data Integrity Analyst,60-66 ,60,66,63.0,3.3,"Chicago
3.3","Chicago, IL","Chicago, IL",10000+ employees,1837,Government,Municipal Governments,Government,Unknown / Non-Applicable,-1,0
Data Integrity Analyst,60-66 ,60,66,63.0,3.8,"Guggenheim Partners
3.8","Chicago, IL","Chicago, IL",1001 to 5000 employees,1999,Private Practice / Firm,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,"BlackRock, Nuveen, Piper Sandler",0
Data Analyst - IntelliScript,60-66 ,60,66,63.0,3.8,"Milliman
3.8","Chicago, IL","Seattle, WA",1001 to 5000 employees,1947,Company - Private,Consulting,Business Services,$1 to $2 billion (USD),-1,0
Data Analyst,60-66 ,60,66,63.0,3.7,"BMO Financial Group
3.7","Chicago, IL","Toronto, Canada",10000+ employees,1817,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),"CIBC, RBC, TD",0
Reporting and Data Analyst - (North American Collections Analytics for Data and Analytics),60-66 ,60,66,63.0,3.2,"BMO
3.2","Chicago, IL","Chicago, IL",10000+ employees,1882,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$2 to $5 billion (USD),"J.P. Morgan, Bank of America, U.S. Bank",0
Data Analyst,73-82 ,73,82,77.5,4.2,"UST Global
4.2","Chicago, IL","Aliso Viejo, CA",10000+ employees,1999,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"Cognizant Technology Solutions, Infosys, Wipro",0
Lead Data Analyst,73-82 ,73,82,77.5,4.6,"First Stop Health
4.6","Chicago, IL","Chicago, IL",1 to 50 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0
Manufacturing Data Analyst,73-82 ,73,82,77.5,3.2,"MeadWestVaco
3.2","Woodridge, IL","Atlanta, GA",10000+ employees,2015,Company - Public,Miscellaneous Manufacturing,Manufacturing,$10+ billion (USD),"International Paper, Graphic Packaging International, Smurfit Kappa",0
Data Analyst,73-82 ,73,82,77.5,3.5,"Care Advisors Inc
3.5","Chicago, IL","Chicago, IL",1 to 50 employees,-1,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0
Data Analyst,73-82 ,73,82,77.5,3.7,"Ann & Robert H. Lurie Children's Hospital of Chicago
3.7","Chicago, IL","Chicago, IL",1001 to 5000 employees,2012,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0
Data Analyst,73-82 ,73,82,77.5,3.9,"TEKsystems, Inc
3.9","Chicago, IL","Hanover, MD",1001 to 5000 employees,1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Capgemini, Slalom, Accenture",0
Data Analyst Intern,73-82 ,73,82,77.5,-1.0,MT Global US INC,"Chicago, IL","Gardena, CA",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Senior Data Analyst,73-82 ,73,82,77.5,3.4,"HNI
3.4","Chicago, IL","Muscatine, IA",5001 to 10000 employees,1944,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),-1,0
Data Analyst,73-82 ,73,82,77.5,4.1,"SkySource Solutions
4.1","Downers Grove, IL","Berea, OH",1 to 50 employees,2017,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0
Junior Data Analyst,73-82 ,73,82,77.5,5.0,"Staffigo Technical Services, LLC
5.0","Chicago, IL","Woodridge, IL",51 to 200 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
Senior Data Analyst,73-82 ,73,82,77.5,3.5,"Flexport
3.5","Chicago, IL","San Francisco, CA",1001 to 5000 employees,2013,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$500 million to $1 billion (USD),-1,0
Data Analyst,73-82 ,73,82,77.5,3.7,"Randstad
3.7","Downers Grove, IL","Atlanta, GA",1001 to 5000 employees,-1,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
Public Health Data Visualization Analyst,73-82 ,73,82,77.5,4.0,"Lantana Consulting Group
4.0","Chicago, IL","East Thetford, VT",1 to 50 employees,-1,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0
Data Operations Analyst,73-82 ,73,82,77.5,3.5,"PDI
3.5","Chicago, IL","KIRKLAND, Canada",51 to 200 employees,2007,Unknown,-1,-1,Less than $1 million (USD),-1,0
Data Analyst,73-82 ,73,82,77.5,3.6,"Level Ex, Inc.
3.6","Chicago, IL","Chicago, IL",51 to 200 employees,2015,Company - Private,Video Games,Media,Unknown / Non-Applicable,-1,0
Data Quality Analyst,73-82 ,73,82,77.5,3.0,"Chicago Teachers Pension Fund
3.0","Chicago, IL","Chicago, IL",201 to 500 employees,-1,Government,Municipal Governments,Government,Unknown / Non-Applicable,-1,0
Marketing Data Analyst,73-82 ,73,82,77.5,-1.0,Show Me Leads,"Chicago, IL",-1,-1,-1,-1,-1,-1,-1,-1,0
Senior Data Analyst,73-82 ,73,82,77.5,-1.0,Leap,"Chicago, IL","Chicago, IL",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Data Analyst,73-82 ,73,82,77.5,3.9,"Diverse Lynx
3.9","Chicago, IL","Princeton, NJ",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1,0
Data Analyst,73-82 ,73,82,77.5,5.0,"Staffigo Technical Services, LLC
5.0","Chicago, IL","Woodridge, IL",51 to 200 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
Provider Analytics Data Analyst,73-82 ,73,82,77.5,4.7,"CRS Group
4.7","Chicago, IL","Itasca, IL",51 to 200 employees,1994,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),-1,0
CSI Data Analyst,73-82 ,73,82,77.5,3.5,"Chicago Public Schools
3.5","Chicago, IL","Chicago, IL",10000+ employees,1883,School / School District,K-12 Education,Education,Unknown / Non-Applicable,-1,0
Outsights Data Analyst,73-82 ,73,82,77.5,3.2,"Tempus Labs
3.2","Chicago, IL","Chicago, IL",501 to 1000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,1
Data Analyst,73-82 ,73,82,77.5,-1.0,TalentDash,"Chicago, IL","Chicago, IL",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Provider Analytics Data Analyst,73-82 ,73,82,77.5,4.6,"VIVA USA INC
4.6","Chicago, IL","Rolling Meadows, IL",51 to 200 employees,1996,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0
Senior Data Analyst,73-82 ,73,82,77.5,4.2,"360pi
4.2","Chicago, IL","Ottawa, Canada",1 to 50 employees,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),-1,0
Data Governance Analyst,73-82 ,73,82,77.5,3.9,"TEKsystems, Inc
3.9","Chicago, IL","Hanover, MD",1001 to 5000 employees,1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Capgemini, Slalom, Accenture",0
Senior Data Analyst,73-82 ,73,82,77.5,3.9,"Leap
3.9","Chicago, IL","New Haven, CT",51 to 200 employees,1991,Nonprofit Organization,Social Assistance,Non-Profit,Unknown / Non-Applicable,-1,0
"Senior Data Analyst, Business Intelligence",73-82 ,73,82,77.5,4.8,"Braviant Holdings
4.8","Chicago, IL","Chicago, IL",51 to 200 employees,2014,Company - Private,Lending,Finance,$50 to $100 million (USD),"Avant, Enova, OppLoans",0
Data Analyst,67-92 ,67,92,79.5,-1.0,Bartech Group,"Burr Ridge, IL","South Holland, IL",51 to 200 employees,-1,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1,0
