work_year,job_title,job_category,salary_currency,salary_local,salary_in_usd,employee_residence,experience_level,employment_type,remote_ratio,company_location,company_country,company_size,data_source,work_setting_standardized
,Data Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,"Senior Data Analyst, Financial Services",,USA,59500.0,59500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,"Enterprise Data, Financial Data Analyst - Content Design Specialist Contractor",,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,Data Analyst,,USA,59500.0,59500.0,,,,,"Bronx, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,Data Remediation Analyst-EK020719A/JL,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Business Analyst - Chief Data Office,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Senior Analyst, Data Instrumentation & Quality (Disney+)",,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Sr. Data Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Big Data Programmer Analyst,,USA,59500.0,59500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Lead Data Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Data Analyst,,USA,59500.0,59500.0,,,,,"Little Ferry, NJ",United States,Medium,Glassdoor Data Analyst Jobs,
,Data Governance Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Client Service Data Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Financial Data Analyst - Accounting - D3529,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Data / Business Analyst (SQL/Tableau),,USA,59500.0,59500.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,"Data Processing & Performance Analyst New York, NY",,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst,,USA,59500.0,59500.0,,,,,"Newark, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,Data Analyst-Junior Profiles also works-Only NY/NJ Candidates Please on w2 Only,,USA,59500.0,59500.0,,,,,"Jersey City, NJ",United States,Small,Glassdoor Data Analyst Jobs,
,Business Analyst-Market Data,,USA,59500.0,59500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Content Analyst/Data BA-Bus/Tech Strategy - Investment Bank,,USA,59500.0,59500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst,,USA,59500.0,59500.0,,,,,"Lake Success, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Senior Analyst, AB Testing and Data Operations",,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Warehouse Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Data Analyst I - Geriatrics and Palliative Care,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst,,USA,59500.0,59500.0,,,,,"Lake Success, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Senior Business and Data Analyst,,USA,59500.0,59500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst II,,USA,66500.0,66500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst II,,USA,66500.0,66500.0,,,,,"Lake Success, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst (35 hours/week),,USA,66500.0,66500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Lead Generation Data Analyst,,USA,66500.0,66500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"DnA Ambassador (Clinical Business Analyst - Level 1), Data & Analytics/Re-post",,USA,66500.0,66500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst I - Genetics & Genomic Sciences,,USA,66500.0,66500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Reporting Analyst III,,USA,66500.0,66500.0,,,,,"Newark, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Reporting Analyst Data Analyst,,USA,66500.0,66500.0,,,,,"Lake Success, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,Data Analyst - CBCH,,USA,66500.0,66500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Principal Data Analyst, LATAM Disney Streaming Services",,USA,66500.0,66500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Engineer/Data Analyst,,USA,66500.0,66500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Technical Business/Data Analyst,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,CRM Data Performance Analyst,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,eCommerce Data Analyst,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,Senior Data Analyst - Rochade,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Financial Data Analyst,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,2021 Summer Analyst Program- Data & Analytics Solutions,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst - QC,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,People Operations & Data Analyst,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Lead Data Analyst (Product),,USA,100000.0,100000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Data Analyst - III,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,SQL Data Analyst,,USA,100000.0,100000.0,,,,,"Summit, NJ",United States,Medium,Glassdoor Data Analyst Jobs,
,Healthcare Data/Reporting Analyst,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Epic Data Intelligence Analyst,,USA,100000.0,100000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"JPSC-8461 - Position: 13,52,53 Data Analyst",,USA,100000.0,100000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst - Analytics/SQL,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Data Analyst-Excel,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Data Remediation Analyst,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Data Analyst with Python or Python developer,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Entry Clerk / Data analyst,,USA,87000.0,87000.0,,,,,"Haworth, NJ",United States,Medium,Glassdoor Data Analyst Jobs,
,"Senior Analyst, Data and Insights (Wirecutter)",,USA,87000.0,87000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,ETL Developer / Data Analyst,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Big Data Programmer Analyst,,USA,87000.0,87000.0,,,,,"Jersey City, NJ",United States,Unknown,Glassdoor Data Analyst Jobs,
,Data Governance Analyst,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst with Python,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst/Project Manager,,USA,87000.0,87000.0,,,,,"Jersey City, NJ",United States,Unknown,Glassdoor Data Analyst Jobs,
,Data Analyst - Intex Developer,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,Analyst Business Data,,USA,87000.0,87000.0,,,,,"Manhasset, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Sr. Datastage and Data Analyst,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Programmer Data Analyst,,USA,87000.0,87000.0,,,,,"Valley Stream, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,Consumer Lending Data Analyst,,USA,87000.0,87000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Encounter Data Analyst,,USA,87000.0,87000.0,,,,,"Lake Success, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Business Analyst/PM/Data Analyst - Investment Bank,,USA,87000.0,87000.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,"Healthcare Analyst, Claims/Encounter Data",,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst,,USA,39500.0,39500.0,,,,,"Fairfield, NJ",United States,Small,Glassdoor Data Analyst Jobs,
,TX Healthcare Data/Reporting Analyst,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Analyst - Regulatory Reporting,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Specialist Data Analyst,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,SQL Report Developer Data Analyst,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Clinical Data Analyst,,USA,39500.0,39500.0,,,,,"Brooklyn, NY",United States,Small,Glassdoor Data Analyst Jobs,
,"Data Analyst,, Sales Operations - Oracle Data Cloud",,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst - Machine Learning,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,"Senior Analyst, Data Analytics",,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Analyst (Product),,USA,39500.0,39500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,Senior Data Analyst - Data Cataloging / Data Profiling,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,2021 Summer Analyst Program- Data & Analytics Solutions,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Technical Data Analyst,,USA,39500.0,39500.0,,,,,"Summit, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,"Senior Analyst, Customer Master Data",,USA,39500.0,39500.0,,,,,"Berkeley Heights, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst/Project Manager,,USA,39500.0,39500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst II - Division of Endocrinology,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Sr. Reference Data Business Analyst - SQL,,USA,39500.0,39500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst - Actuarial Background,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,Data Management Analyst (ADDM04) SEC SVCS OPS DATA GOVERNANCE - NA,,USA,39500.0,39500.0,,,,,"Brooklyn, NY",United States,Large,Glassdoor Data Analyst Jobs,
,BA With Data Analyst Skills,,USA,39500.0,39500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,"Data & Reporting Analyst, GNHCC",,USA,39500.0,39500.0,,,,,"Essex Fells, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Principal Business Analyst - Data Governance,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Business Analyst/Data Analyst - Capital Markets,,USA,39500.0,39500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,".net, sharepoint, Java, Data analyst, Business Analyst",,USA,39500.0,39500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,ETL Datastage Developer/IBM Infosphere Datastage Consultant(ETL Data Analyst)-Only NY/NJ candidates Please,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Consumer Lending Data Analyst,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst - CBCH,,USA,39500.0,39500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Solar Data Analyst,,USA,39500.0,39500.0,,,,,"South Plainfield, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Data Science Lead Analyst,,USA,39500.0,39500.0,,,,,"Franklin Lakes, NJ",United States,Medium,Glassdoor Data Analyst Jobs,
,Clinical Data Analyst,,USA,58000.0,58000.0,,,,,"Lake Success, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Remote: Data Analyst (Data Lineage, Financial industry)_Long term",,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Analyst,,USA,58000.0,58000.0,,,,,"Brooklyn, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,Data Governance Analyst,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,"Data Management, Firmwide Data Quality, Analyst",,USA,58000.0,58000.0,,,,,"Newark, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Compensation and Data Analyst (Human Resources),,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Analyst,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Data Analyst II, Division of Gastroenterology (Research)",,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,NY Healthcare Data/Reporting Analyst,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst,,USA,58000.0,58000.0,,,,,"Mount Vernon, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Big Data QA Analyst / QA Tester / Test Analyst,,USA,58000.0,58000.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Analyst,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Supply Chain Data Analyst,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Data Analyst, Capital Markets (Manager)",,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Analyst, People Operations & HR Data",,USA,58000.0,58000.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,"Senior Analyst, Data Instrumentation & Quality (Disney+)",,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,CIB F&BM Global Program Management EMEA - International Regulatory - Data Provisioning Business Analyst - Associate,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Business Data Analyst (Financial Services),,USA,58000.0,58000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Senior IT Technical Data Analyst,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst/Data Acquisition Speciliest with Financial Industry Exp,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst/Data Scanning with Financial Industry exp,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Sr Business Analyst, Data Science",,USA,58000.0,58000.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Analyst - Data Governance,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Senior Manager, Data Analyst",,USA,58000.0,58000.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,Senior Business Intelligence & Data Science Analyst,,USA,58000.0,58000.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Risk Adjustment Data Analyst,,USA,58000.0,58000.0,,,,,"Newark, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst III,,USA,58000.0,58000.0,,,,,"Lake Success, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Sr. Data Analyst, Retail Media",,USA,104500.0,104500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Sr IT Technical Data Analyst,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Marketing Data Analyst,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Data Analyst III,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,TX Healthcare Data/Reporting Analyst,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,Senior SQL Data Warehouse Analyst,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst Junior,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,SR. Power BI with DAX - Data Analyst,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Informatica IDQ - Data Quality Analyst (Contract),,USA,104500.0,104500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,"Senior Solutions Analyst, Data Specialist",,USA,104500.0,104500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Operations data analyst,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,HR Data Analyst,,USA,104500.0,104500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Healthcare Senior Data Analyst - HEDIS,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Quality Analyst,,USA,104500.0,104500.0,,,,,"Secaucus, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Financial Data Analyst - Accounting ll,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,Data Analyst - Litigation,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
,Quantitative Data Analyst/Developer,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Small,Glassdoor Data Analyst Jobs,
,"Sr Business Data Analyst SAP, SKU, Supply Chain",,USA,104500.0,104500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,"Senior Data Analyst, Gas Planning and Design Engineering",,USA,104500.0,104500.0,,,,,"Brooklyn, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Data Analyst - Cardiac Cath Lab,,USA,104500.0,104500.0,,,,,"West Orange, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Data Business Analyst,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Large,Glassdoor Data Analyst Jobs,
,Business Analyst/Data Analyst - Capital Markets Data,,USA,104500.0,104500.0,,,,,"Jersey City, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,"Firmwide Reference Data Operations, Pricing Operations, Analyst",,USA,104500.0,104500.0,,,,,"Newark, NJ",United States,Large,Glassdoor Data Analyst Jobs,
,Senior Healthcare Data Analyst,,USA,104500.0,104500.0,,,,,"New York, NY",United States,Medium,Glassdoor Data Analyst Jobs,
,"Data Analyst, Quality & Patient Safety",,USA,104500.0,104500.0,,,,,"Far Rockaway, NY",United States,Unknown,Glassdoor Data Analyst Jobs,
